category,city,full,title,text,county,press,link,date
no-cat,Reşiţa,,VIDEO Zimbrii din Munţii Ţarcu au fost atacaţi de câini sălbăticiţi. Două animale au fost ucise de haite,"Doi zimbri din rezervaţia Măgura Zimbrilor, din Munţii Ţarcu, una dintre cele mai mari zone de sălbăticie din Europa, au fost ucişi de haitele de câini sălbăticiţi.",Caraş Severin,Adevarul,http://adevarul.ro/locale/resita/video-zimbrii-muntii-Tarcu-fost-atacati-caini-salbaticiti-doua-animale-fost-ucise-haite-1_56a2022337115986c6c7ee89/index.html,2016-01-22 00:00:00
no-cat,Reşiţa,,"Prefectul judeţului Caraş-Severin, audiat de procurorii DIICOT într-un dosar de evaziune fiscală, a demisionat","Prefectul ca Caraş-Severin, Miu Nicolae Ciobanu, audiat miercuri într-un dosar DIICOT de evaziune fiscală cu un prejudiciu de 25 de milioane de lei şi-a anunţat joi dimineaţa demisia. Ciobanu a transmis un comunicat de presă în care a arătat că părăseşte funcţia pentru ca „instituţia să îşi păstreze reputaţia de garant al respectării legii şi Constituţiei României”.",Caraş Severin,Adevarul,http://adevarul.ro/locale/resita/prefectul-judetului-caras-severin-audiat-procurorii-diicot-intr-un-dosar-evaziune-fiscala-demisionat-1_56a9ebce5ab6550cb8333d5b/index.html,2016-01-28 00:00:00
no-cat,Reşiţa,,"Sorin Frunzăverde, preşedinte CJ Caras-Severin, condamnat la doi ani de închisoare cu suspendare","Procurorii anticorupţie l-au înregistrat ambiental pe Sorin Frunzăverde 
şi pe vicepreşedintele Consiliului Judeţean Caraş-Severin, Ionesie 
Ghiorghioni, în timp ce dădeau indicaţii pentru a mobiliza primarii din 
judeţ să aducă mai multe voturi pentru al doilea scrutin al alegerilor 
prezidenţiale din noiembrie 2014,",Caraş Severin,Adevarul,http://adevarul.ro/locale/resita/sorin-frunzaverde-presedinte-cj-caras-severin-condamnat-doi-ani-inchisoare-suspendare-1_569e6da037115986c6af8f67/index.html,2016-01-19 00:00:00
no-cat,Reşiţa,,"Prefectul de Caraş-Severin, cercetat în libertate într-un megadosar de evaziune fiscală. Prejudiciul cauzat statului, estimat la 25 de milioane de lei","Procurorii DNA au descins în dimineaţa zilei de miercuri, 27 ianuarie, în 16 judeţe din România. Percheziţiile au legătură cu un dosar de evaziune fiscală, în care principalul vizat este prefectul de Caraş-Severin, Miu Nicolae Ciobanu. Iniţial, acesta, a fost dus la audieri, iar în prezent este cercetat în libertate.",Caraş Severin,Adevarul,http://adevarul.ro/locale/resita/peste-75-perchezitii-efectuate-dna-intr-un-dosar-evaziune-fiscala-printre-cei-vizati-prefectul-caras-severin-1_56a8926c5ab6550cb828b161/index.html,2016-01-27 00:00:00
no-cat,Reşiţa,,"Afaceri cu munţii de deşeuri industriale de la Oţelu Roşu: combinatul siderurgic are lacătul pe uşă, dar halda de zgură îi încaieră pe afaceriştii din zonă","Combinatul siderurgic de la Oţelu Roşu
avea mii de angajaţi în perioada comunistă. Acum stă cu lacătul pe uşă, în timp
ce mai mulţi afacerişti se luptă pe deşeurile produse de-a lungul anilor.",Caraş Severin,Adevarul,http://adevarul.ro/locale/resita/afaceri-muntii-deseuri-industriale-otelu-rosu-combinatul-siderurgic-lacatul-usa-halda-zgura-incaiera-afaceristii-zona-1_56c084315ab6550cb8caa5ce/index.html,2016-02-15 00:00:00
no-cat,Reşiţa,,Inamicul tăcut: toxinele rămase în urma marilor uzine şi mine. Medic: „A crescut numărul de cancere pulmonare. Dumnezeu ştie ce are acest minereu în el“,"Fabricile şi uzinele patriei, care pe vremuri
duduiau, au acum porţile închise. În urma lor au rămas câmpuri sub care se
ascund substanţe toxice pe care nimeni nu le curăţă. O situaţie asemănătoare
este şi în cazul unor foste exploatări miniere.",Caraş Severin,Adevarul,http://adevarul.ro/locale/resita/inamicul-tacut-toxinele-ramase-urma-marilor-uzine-mine-medic-a-crescut-numarul-cancere-pulmonare-dumnezeu-stie-minereu-el-1_56c2fd6a5ab6550cb8dcc648/index.html,2016-02-17 00:00:00
no-cat,Piatra Neamţ,,"Evaziune de proporţii pusă la cale în Neamţ şi alte 14 judeţe. Statul, ţepuit cu 16 milioane de euro prin facturi fictive","Procurorii DIICOT sunt pe cale să desluşească iţele unei reţele infracţionale cu ramificaţii în Neamţ, Bucureşti şi alte 14 judeţe din ţară. Zeci de persoane sunt bănuite că au colaborat în acţiuni infracţionale care au produs un prejudiciu de 16 milioane de euro în ultimii trei ani.",Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/evaziune-proportii-pusa-cale-neamt-alte-14-judete-statul-tepuit-16-milioane-euro-facturi-fictive-1_57066ef65ab6550cb8bbe1a0/index.html,2016-04-07 00:00:00
no-cat,Reşiţa,,Combinatul de la Oţelu Roşu ar putea fi repornit de investitori din Serbia,"Combinatul de la Oţelu Roşu (Caraş-Severin) a fost închis de către ruşii de la Mechel, în anul 2012, când au ajuns şomeri în jur de 500 de muncitori.",Caraş Severin,Adevarul,http://adevarul.ro/locale/resita/combinatul-otelu-rosu-putea-repornit-investitori-serbia-1_56b229575ab6550cb86bf750/index.html,2016-02-03 00:00:00
no-cat,Piatra Neamţ,,"Obiceiuri ciudate ale românilor de acum 100 de ani. Cum se înţepau în versuri tinerii la hore: „Flăcăii de la Broşteni, parcă-s nişte boişteni""","În urmă cu un secol, rivalităţile între satele din Moldova ieşeau la iveală mai ales la evenimentele comunităţilor. Prin strigăturile în rime erau satirizate defectele fizice sau slăbiciunile de caracter ale populaţiei care trăia într-o anumită zonă.",Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/obiceiuri-ciudate-romanilor-100-ani-intepau-versuri-tinerii-hore-flacaii-brosteni-parca-s-boisteni-1_5707c1c15ab6550cb8c392c9/index.html,2016-04-09 00:00:00
no-cat,Piatra Neamţ,,"O nouă expediţie în Himalaya cu alpinişti din Neamţ. Planuri pentru optmiarul Cho Oyu, vârful cucerit de Ticu Lăcătuşu","Doi alpinişti din Piatra Neamţ vor să cucerească vârful Himalayan Cho Oyu (8201 m), într-o expediţie care va avea loc în toamnă.",Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/o-noua-expeditie-himalaya-alpinisti-neamt-planuri-optmiarul-cho-oyu-varful-cucerit-ticu-lacatusu-1_570bc2655ab6550cb8dfe9e8/index.html,2016-04-11 00:00:00
no-cat,Reşiţa,,"Cinci femei din Oţelu Roşu, între care şi soţia primarului, printre persoanele rănite în accidentul din Turcia","Cinci femei din oraşul Oţelu Roşu, judeţul Caraş-Severin, între care şi soţia primarului, precum şi o femeie din Timişoara, cadru didactic universitar, se află printre persoanele rănite în accidentul din Turcia, soldat cu moartea a două persoane şi rănirea altor 14.",Caraş Severin,Adevarul,http://adevarul.ro/locale/resita/cinci-femei-otelu-rosu-sotia-primarului-printre-persoanele-ranite-accidentul-turcia-1_56e7f7fc5ab6550cb8df32e0/index.html,2016-03-15 00:00:00
no-cat,Piatra Neamţ,,Opt echipe de volei se luptă la Piatra Neamţ pentru Cupa României. Trei zile de meciuri aprige la Sala Polivalentă,"Sala Polivalentă de la Piatra Neamţ este gazda turneului final al Cupei României la volei pentru cele mai bune echipe, atât la feminin, cât şi la masculin. Regalul voleibalistic începe vineri, 8 aprilie, cu semifinalele echipelor de fete.",Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/opt-echipe-volei-lupta-piatra-neamt-cupa-romaniei-trei-zile-meciuri-aprige-sala-polivalenta-1_570751ba5ab6550cb8c0863e/index.html,2016-04-08 00:00:00
no-cat,Reşiţa,,"Omul de afaceri Iosif Armaş, vizat într-un dosar DIICOT cu prejudiciu de peste 120 de milioane de lei. Percheziţii în Timişoara, Reşiţa şi Herculane","Procurorii DIICOT Caraş-Severin fac, miercuri dimineaţă, 16 percheziţii într-un caz de delapidare şi bancrută frauduloasă, fiind vizaţi preşedintele CA al SC Hercules Băile Herculane, Iosif Armaş, precum şi directorul general şi cel economic, acuzaţi că au înstrăinat ilegal mai multe hoteluri şi alte bunuri.",Caraş Severin,Adevarul,http://adevarul.ro/locale/resita/perchezitii-intr-un-caz-delapidare-presedintele-sc-hercules-iosif-armas-doi-directori-1_57049f3d5ab6550cb8a97c88/index.html,2016-04-06 00:00:00
no-cat,Piatra Neamţ,,"Soţ şi soţie rătăciţi în Ceahlău, împreună cu un copil de un an. Intervenţie deosebit de dificilă a angajaţilor Salvamont","Doi tineri din Bucureşti, soţ şi soţie, au pierdut joi seară traseul la coborârea de pe munte şi au cerut ajutor la 112. Cuplul urcase pe Ceahlău împreună cu un copil în vârstă de un an.",Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/sot-sotie-rataciti-ceahlau-impreuna-copil-an-interventie-deosebit-dificila-angajatilor-salvamont-1_570771ea5ab6550cb8c160fe/index.html,2016-04-08 00:00:00
no-cat,Piatra Neamţ,,"UPDATE Soţia unui om de afaceri, căutată de scafandri în râul Bistriţa. Trupul femeii a fost găsit în zona grătarelor Hidrocentralei Vânători","O femeie de 47 de ani, soţia unui om de afaceri din comuna Alexandru cel Bun, a fost căutată timp de trei zile de lucrătorii ISU Neamţ în canalul de fugă al râului Bistriţa.",Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/sotia-unui-om-afaceri-cautata-scafandri-raul-bistrita-femeia-negasit-doua-zile-1_5710c19f5ab6550cb8025aed/index.html,2016-04-15 00:00:00
no-cat,Piatra Neamţ,,Strategii de apărare la Cetatea Neamţ. De ce podul de acces era curbat spre stânga şi ce rol aveau „cursele de şoareci“,"Oştenii care apărau fortificaţia de pe Culmea Pleşului foloseau tehnici militare eficiente de apărare. În vara anului 1476, otomanii conduşi de Mahomed al II-lea au asediat cetatea timp de opt zile, fără succes.",Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/strategii-aparare-cetatea-neamt-podul-acces-era-curbat-stanga-rol-aveau-cursele-soareci-1_57110ad85ab6550cb8045122/index.html,2016-04-16 00:00:00
no-cat,Piatra Neamţ,,Fotograful român care schimbă vieţile femeilor din toate colţurile lumii. Proiectul „Atlasul frumuseţii“ a devenit celebru,"De aproape trei ani, Mihaela Noroc surprinde cu aparatul foto frumuseţea femeilor din întreaga lume, în cadrul proiectului pe care l-a iniţiat, „Atlasul Frumuseţii” (The Atlas of Beauty). Unul din rezultatele muncii ei este popularitatea pe care o capătă femei simple din diverse ţări.",Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/fotograful-roman-schimba-vietile-femeilor-colturile-lumii-proiectul-atlasul-frumusetii-devenit-celebru-1_5708cbaf5ab6550cb8c9e3a6/index.html,2016-04-11 00:00:00
no-cat,Piatra Neamţ,,Credinţe străvechi despre barză: ce riscau cei care atentau la cuibul ei sau îi omorau puii,"În urmă cu un secol, semnificaţiile despre aceste păsări erau multiple, în funcţie de numărul berzelor, de momentul zilei în care erau văzute sau de culoarea penajului.",Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/credinte-stravechi-despre-barza-riscau-cei-atentau-cuibul-omorau-puii-1_570d0f8b5ab6550cb8e91875/index.html,2016-04-13 00:00:00
no-cat,Reşiţa,,"Distrugerea staţiunii Băile Herculane,
anchetată de DIICOT","Privatizarea frauduloasă şi distrugerea uneia din cele mai frumoase
staţiuni balneare din România au intrat în atenţia DIICOT. Vizat de ancheta cu
un prejudiciu estimat la peste 120 de milioane de lei este fostul deputat Iosif
Armaş.",Caraş Severin,Adevarul,http://adevarul.ro/locale/resita/distrugerea-statiunii-baile-herculaneanchetata-diicot-1_570506b35ab6550cb8ae4ed4/index.html,2016-04-06 00:00:00
no-cat,Braşov,,"Carmen Topciu, solista Operei Braşov, debutează la Arenele din Verona!","Carmen Topciu, mezzosoprana Operei Braşov, va debuta, în această vară, la Arenele din Verona! Solista va interpreta chiar rolul principal, Carmen, într-o producţie de excepţie a operei „Carmen” de G. Bizet, în regia celebrului Franco Zeffirelli!",Braşov,Adevarul,http://adevarul.ro/locale/brasov/carmen-topciu-solista-operei-brasov-debuteaza-arenele-verona-1_5716508a5ab6550cb8264ed9/index.html,2016-04-19 00:00:00
no-cat,Piatra Neamţ,,"Ceahlăul, aproape de încă o retrogradare. Patronul Massone se plânge că nu e ajutat şi cere sprijinul candidaţilor la primărie",Echipa de fotbal Ceahlăul se îndreaptă spre a doua retrogradare consecutivă sub acţionarul majoritar Angelo Massone. Patronul italian a lansat un apel către cei opt candidaţi la primărie să ajute echipa.,Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/ceahlaul-aproape-inca-retrogradare-patronul-massone-plange-nu-e-ajutat-cere-sprijinul-candidatilor-primarie-1_5713b10f5ab6550cb8149900/index.html,2016-04-17 00:00:00
no-cat,Piatra Neamţ,,"O nouă campanie publică împotriva contrabandei cu ţigări. ""Rupe lanţul!"" - mesajul adresat cumpărătorilor","La Biorul Vamal Piatra Neamţ a avut loc miercuri, 13 aprilie, lansarea celei de-a cincea campanii publice de conştientizare a efectelor negative ale comerţului ilicit cu produse din tutun.",Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/o-noua-campanie-publica-contrabandei-tigari-rupe-lantul-mesajul-adresat-cumparatorilor-1_570e67545ab6550cb8f2baa2/index.html,2016-04-13 00:00:00
no-cat,Braşov,,Muncă în folosul comunităţii pentru o săceleancă după ce a înjunghiat o altă femeie,"Magistraţii Curţii de Apel Braşov au menţinut, marţi,  pedeapsa în cazul unei femei din municipiul Săcele, care a fost acuzată de tentativă de omor, menţinând pedeapsa stabilită de Tribunalul Braşov.",Braşov,Adevarul,http://adevarul.ro/locale/brasov/munca-folosul-comunitatii-saceleanca-injunghiat-alta-femeie-1_57168ec25ab6550cb827f194/index.html,2016-04-19 00:00:00
no-cat,Braşov,,Poliţia Locală asigură forţe sporite în zonele aglomerate ale Braşovului,"Echipe ale POliţiei Locale de intervenţie, rutieră şi de ordine şi linişte publică au luat la periat toate zonele adiacente centrelor agroalimentare din oraş, respectiv pieţele Astra, Dacia şi Tractorul.",Braşov,Adevarul,http://adevarul.ro/locale/brasov/politia-locala-asigura-forte-sporite-zonele-aglomerate-brasovului-1_571719f55ab6550cb82aa813/index.html,2016-04-20 00:00:00
no-cat,Piatra Neamţ,,"Cei mai înstăriţi candidaţi la primărie: Liviu Harbuz a făcut avere din medicina veterinară şi vrea să devină primar în oraşul natal, la Piatra Neamţ",Liviu Harbuz este de departe cel mai înstărit dintre cei opt candidaţi care au anunţat că se vor lupta ca să câştige fotoliul de primar al municipiului Piatra Neamţ.,Neamţ,Adevarul,http://adevarul.ro/locale/piatra-neamt/cei-mai-instariti-candidati-primarie-liviu-harbuz-facut-avere-medicina-veterinara-vrea-devina-primar-orasul-natal-piatra-neamt-1_57175c9b5ab6550cb82d126f/index.html,2016-04-20 00:00:00
no-cat,Braşov,,Consiliul Judeţean dă în judecată o firmă pentru nerespectarea unui contract de reparaţii la drumul Predeal - Cabana Trei Brazi,"Vicepreşedintele Consiliului Judeţean Braşov, Adrian Gabor, a anunţat astăzi, că a reziliat contractul cu Oaş Com Impex SRL, firma care nu a respectat prevederile contractuale pentru reparaţiile la drumul judeţean Predeal – Cabana Trei Brazi.",Braşov,Adevarul,http://adevarul.ro/locale/brasov/consiliul-judetean-judecata-firma-nerespectarea-uni-contract-reperatii-drumul-predeal-cabana-trei-brazi-1_57171aa55ab6550cb82aac2c/index.html,2016-04-20 00:00:00
no-cat,Braşov,,Controale de la Protecţia Consumatorului la grădiniţele particulare,"Comisarul şef regional de Protecţia Consumatorului, Sorin Susanu, a anunţat că au fost efectuate, în ultima perioadă, mai multe controale la grădiniţele particulare din judeţ.",Braşov,Adevarul,http://adevarul.ro/locale/brasov/controale-protectia-consumatorului-gradinitele-particulare-1_571716345ab6550cb82a8e8e/index.html,2016-04-20 00:00:00
no-cat,Braşov,,"Şcoala Altfel, la Teatrul „Sică Alexandrescu”!","Teatrul „Sică Alexandrescu” invită tinerii spectatori braşoveni vineri, 22 aprilie, de la ora 11.00, la o întâlnire cu universul lui Caragiale, transpus scenic de către actorii: Marius Cisar, Vlad Jipa, Marius Cordoş, Maria Gârbovan, George Custură, Ligia Stan, Mirela Borş, Oana Hui, Relu Siriţeanu, regizorul Mihai Manolescu şi scenografa Luana Drăgoescu.",Braşov,Adevarul,http://adevarul.ro/locale/brasov/Scoala-altfel-teatrul-sica-alexandrescu-1_571728665ab6550cb82b2f95/index.html,2016-04-20 00:00:00
no-cat,Braşov,,"Incendiu la o casă pe strada Avram Iancu, din Braşov. O femeie a fost transportată la spital","Pompierii militari au fost solicitaţi să intervină miercuri seară la un incendiu care a izbucnit la o casă de pe strada Avram Iancu, la nr. 79.",Braşov,Adevarul,http://adevarul.ro/locale/brasov/incendiu-casa-strada-avram-iancu-femeie-fost-transportata-spital-1_5717b2515ab6550cb82f7845/index.html,2016-04-20 00:00:00
no-cat,Braşov,,"FOTO Un troleibuz a culcat la pământ doi stâlpi. În mod miraculos, nu a fost rănit nimeni","Accident spectaculos în zona uzinei Metrom, pe strada Carpaţilor. Potrivit unor martori oculari ar fi vorba şi despre răniţi. Un troleibuz este implicat în incident. Lumea vorbeşte despre faptul că ar fi circulat cu viteză şi i-au sărit captatorii. Cert este că un stâlp este rupt, care a căzut peste un autoturism Skoda, aflat în trafic.",Braşov,Adevarul,http://adevarul.ro/locale/brasov/foto-troleibuz-culcat-pamant-doi-stalpi-In-mod-miraculos-nu-fost-ranit-nimeni-1_5717d0325ab6550cb830255c/index.html,2016-04-20 00:00:00
