category,city,title,text,county,date,link,press
,,Cele mai oribile torturi aplicate femeilor acuzate de vrăjitorie. Cum funcţionau cizmele pentru ruperea picioarelor,"Istorii au documentat în jur de 500 de procese şi execuţii de vrăjitoare petrecute În Transilvania medievală. De exemplu, dacă un felcer nepriceput nu putea împiedica moartea unui bolnav, spunea că pacientul suferise de „morbus maleficialis”, adică de o boală cauzată de vrăjitoare.",Turnu-Severin,04-08-16,http://adevarul.ro/locale/turnu-severin/cele-mai-oribile-torturi-aplicate-femeilor-acuzate-vrajitorie-functionau-cizmele-ruperea-picioarelor-1_5706247f5ab6550cb8b9f3e1/index.html,Adevarul
,,Pescarii din Mehedinţi îşi vor pune undiţele în cui,"Duminică, 10 aprilie, începe prohibiţia generală. Decizia vine pentru a proteja fondul piscicol şi perioada de înmulţire a peştilor.",Turnu-Severin,04-08-16,http://adevarul.ro/locale/turnu-severin/pescarii-mehedinti-isi-vor-pune-unditele-cui-1_57078ecf5ab6550cb8c23694/index.html,Adevarul
,,"Cum să vă feriţi casa de hoţi. Sfaturi de la
poliţişti","La Braşov se produc în medie două spargeri de
locuinţe în fiecare zi. Chiar dacă numărul infracţiunile este în scădere,
vigilenţa braşovenilor îi poate descuraja pe hoţi.",Braşov,04-08-16,http://adevarul.ro/locale/brasov/cum-feriti-casa-hoti-sfaturi-lapolitisti-1_570791b95ab6550cb8c24a57/index.html,Adevarul
,,"Tezaur monetar roman, descoperit într-o pădure de lângă Târgu Jiu","Doi arheologi amatori, dotaţi cu detectoare de metale, au descoperit peste 60 de denari cu o vechime de peste două milenii.",Târgu-Jiu,04-07-16,http://adevarul.ro/locale/targu-jiu/tezaur-monetar-roman-descoperit-intr-o-padure-targu-jiu-1_5706b5085ab6550cb8bd868d/index.html,Adevarul
,,"Scandal la PSD Braşov: Dragnea impune un şef nou interimar, iar candidatul la Primărie a fost schimbat într-o şedinţă cu uşile închise","Secretarul general al PSD, Marian Neacşu, a anunţat oficial că fostul prefect al Braşovului, Mihai Mohaci a fost numit preşedinte interimar al PSD Braşov, în locul senatorului Viorel Chiriac, iar Cătălin Leonte, candidat independent, va fi susţinut pentru postul de primar al Braşovului, în locul lui Răzvan Popa. Organizaţia Judeţeană a PSD Braşov a decis să conteste numirile.",Braşov,04-08-16,http://adevarul.ro/locale/brasov/scandal-psd-brasov-dragnea-impune-sef-nou-interimar-candidatul-primarie-fost-schimbat-intr-o-sedinta-usile-inchise-1_5707b5645ab6550cb8c3377e/index.html,Adevarul
,,85 de ani de la naşterea tenorului Vasile Pop,"Tenorul Vasile Pop s-a născut în comuna Dragu, sat Voivodeni, judeţul Sălaj, în data de 8 aprilie 1931. La vârsta de 14 ani ajunge în Cluj, unde face şcoala de electricieni CFR. Cu această coazie, ajunge şi cântă pe la serbările şcolii, în special melodii folclorice din zona sa de baştină.",Braşov,04-09-16,http://adevarul.ro/locale/brasov/85-ani-nasterea-tenorului-vasile-pop-1_5708f8965ab6550cb8cb038c/index.html,Adevarul
,,"Bătaie cu iz politic. Un fost profesor din Mehedinţi, lovit cu pumnii şi picioarele în propria casă","Un bărbat de 52 de ani dintr-o comună din Mehedinţi a fost bătut măr de doi indivizi care au intrat noaptea peste el în casă, lovindu-l cu pumnii şi picioarele. Omul crede că această corecţie i se trage de la faptul că a acceptat să candideze pe lista de consilieri locali a unui partid politic.",Turnu-Severin,04-05-16,http://adevarul.ro/locale/turnu-severin/bataie-iz-politic-fost-profesor-mehedinti-lovit-pumnii-picioarele-propria-casa-1_5703b08b5ab6550cb89e1b7e/index.html,Adevarul
,,Băsescu spune că iniţiativa tehnocratului Cioloş privind transparenţa cheltuirii banilor publici nu are nicio valoare,"Preşedintele Partidului MIşcarea Populară, Traian Băsescu, a declarat astăzi, la Braşov, că iniţiativa premierului Dacian Cioloş, de a transparentiza cheltuirea banului public nu are niciuin efect, pentru că el solicită publicarea execuţiei bugetare a instituţiilor publice.",Braşov,04-08-16,http://adevarul.ro/locale/brasov/basescu-spune-initiativa-tehnocratului-ciolos-privind-transparenta-cheltuirii-banilor-publici-nu-nicio-valoare-1_5707fcb65ab6550cb8c4ff88/index.html,Adevarul
,,"Mădălina Caia, din nou aur şi campioană naţională la lupte","În cadrul Campionatului Naţional de Lupte, desfăşurat în municipiul Târgu-Mureş, braşoveanca Mădălina Caia, legitimată la CS Ţara Bârsei 2011 (club patronat de Consiliul Judeţean Braşov) – AS Voinţa Teliu, a reuşit să câştige medalia de aur şi titlul de campioană naţionala în cadrul categoriei 59 kg.",Braşov,04-08-16,http://adevarul.ro/locale/brasov/madalina-caia-nou-aur-campioana-nationala-lupte-1_570819195ab6550cb8c5957d/index.html,Adevarul
,,"Băsescu, despre criza refugiaţilor: „Sper ca României să nu-i treacă niciodată prin cap să facă garduri în jurul frontierei”","Fostul preşedinte al României, Traian Băsescu, a declarat vineri, 8 aprilie, la Braşov, că, dacă ţările Uniunii Europene nu iau măsuri unitare pentru rezolvarea diverselor crize pe care le traversează, indiferent că este vorba despre economie, securitate sau problema refugiaţilor ilegali, UE riscă să dispară ca organism.",Braşov,04-08-16,http://adevarul.ro/locale/brasov/basescu-despre-criza-refugiatilor-sper-romaniei-nu-i-treaca-niciodata-cap-faca-garduri-jurul-frontierei-1_5707e4f55ab6550cb8c46a9b/index.html,Adevarul
,,Ateliere de educaţie muzeală la Casa Mureşenilor şi la Casa Ştefan Baciu,"Consiliul Judeţean Braşov şi Muzeul „Casa Mureşenilor” Braşov organizează, în perioada 25-28 aprilie 2016, ateliere de educaţie muzeală pentru copiii cu vârsta cuprinsă între 6 şi 14 ani.",Braşov,04-09-16,http://adevarul.ro/locale/brasov/ateliere-educatie-muzeala-casa-muresenilor-casa-Stefan-baciu-1_57088d1b5ab6550cb8c7ffb3/index.html,Adevarul
,,"VIDEO Clujul, dat exemplu de bune practici la Braşov pentru atragerea investitorilor şi şomaj zero","Preşedintele PMP, Traian Băsescu, le-a explicat braşovenilor cum trebuie să se implice administraţia locală în atragerea investitorilor în plan local şi cum se crează locuri de muncă.",Braşov,04-08-16,http://adevarul.ro/locale/brasov/video-clujul-dat-exemplu-bune-practici-brasov-atragerea-investitorilor-somaj-zero-1_570808895ab6550cb8c54072/index.html,Adevarul
,,"Liderii PNL l-au periat pe primarul Braşovului, George Scripcaru, fără de care pot pierde alegerile. Edilul are, însă, interzis să candideze ca liberal","Discursurile celor doi co-preşedinţi ai PNL în faţa celor circa 600 de membri de la Sala Patria i-au bulversat pe cei prezenţi. Nici Alina Gorghiu, nici Vasile Braga nu au pomenit despre Adrian Gabor, cel care este candidatul PNL la Primăria Braşov.",Braşov,04-10-16,http://adevarul.ro/locale/brasov/liderii-pnl-l-au-periat-primarul-brasovului-george-scripcaru-pierde-alegerile-edilul-are-insa-interzis-candideze-liberal-1_570a6a375ab6550cb8d545c1/index.html,Adevarul
,,Un violator recidivist are de stat 14 ani şi 4 luni la închisoare,"Mai întâi a violat o femeie în urma cu patru ani. Judecătoria Panciu l-a condamnat la 4 ani de închisoare şi plata a 10.000 de lei pentru victimă. Tribunalul Vrancea a fost mai milostiv. A menţinut pedeapsa, dar a suspendat executarea pedepsei cu o perioadă de probă de şase ani.",Braşov,04-09-16,http://adevarul.ro/locale/brasov/un-violator-recidivist-stat-14-ani-4-luni-inchisoare-1_57090b6e5ab6550cb8cb76f4/index.html,Adevarul
,,"Alina Gorghiu, la Braşov: „Dacă vreun ministru liberal al Transporturilor nu are ca prioritate autostrada Comarnic - Braşov, îi rup picioarele”","Co-preşedintele PNL, Alina Gorghiu, a ridicat în picioare liberalii braşoveni care au umplut sala de spectacole a Filarmonicii, după ce a anunţat că toate promisiunile PNL pe infrastructură „vor fi lege”, iar una dintre acestea este construirea autostrăzii Bucureşti – Braşov.",Braşov,04-10-16,http://adevarul.ro/locale/brasov/alina-gorghiu-brasov-daca-ministru-liberal-transporturilor-nu-prioritate-autostrada-comarnic-brasov-rup-picioarele-1_570a53185ab6550cb8d495c8/index.html,Adevarul
,,"Alina Gorghiu, la Braşov: „Nu facem alianţe preelectorale, iar PSD este exclus din start”","Partidul Naţional Liberal nu va face alianţe preelectorale, din start fiind exclus la discuţii PSD. Mai mult, nici după alegeri, la viitoarele alianţe social-democraţii nu intră în discuţie pentru formarea unor majorităţi.",Braşov,04-10-16,http://adevarul.ro/locale/brasov/alina-gorghiu-brasov-nu-facem-aliante-preelectorale-psd-exclus-start-1_570a17ee5ab6550cb8d2b0e1/index.html,Adevarul
,,MMA: Gală la Braşov pentru avionul spre Los Angeles,"Etapa a doua din seria Divizia MMA – Drumul spre Las Vegas, destinat practicanţilor amatori de arte marţiale mixte, va avea loc luni 11 aprilie, sala „Dumitru Popescu-Colibaşi” din Braşov.",Braşov,04-09-16,http://adevarul.ro/locale/brasov/mma-gala-brasov-avionul-los-angeles-1_57089b8a5ab6550cb8c864e9/index.html,Adevarul
,,"Gorghiu şi Blaga susţin că nu se tem de o candidatură ca independent a primarului George Scripcaru, la Braşov","Co-preşedinţii PNL Alina Gorghiu şi Vasila Blaga au venit duminică, la Braşov, la lansarea candidaţilor din judeţul Braşov acestei formaţiuni pentru alegerile locale.",Braşov,04-10-16,http://adevarul.ro/locale/brasov/gorghiu-blaga-sustin-nu-tem-candidatura-independent-primarului-george-scripcaru-brasov-1_570a2a2e5ab6550cb8d346ad/index.html,Adevarul
,,Incendiu de pădure la Şinca Nouă,"Pompierii militari de la Inspectoratul pentru Situaţii de Urgenţă Braşov intervin, la această oră, la un incendiu care a izbucnit într-o pădure din Şinca Nouă.",Braşov,04-09-16,http://adevarul.ro/locale/brasov/incendiu-padure-Sinca-noua-1_570911865ab6550cb8cba22a/index.html,Adevarul
,,"Accident pe un bulevard din Buzău, cu şase maşini avariate. Printre ele, şi autoturismul cuscrilor primarului Fănică Bârlă, care tocmai sosiseră în vizită","Un accident rutier cu şase autoturisme implicate s-a produs duminică pe cel mai tranzitat bulevard din municipiul Buzău, după ce un autoturism de Bucureşti a acroşat un alt autovehicul care oprise la semafor. Din impact, maşinile au ricoşat în autoturismele parcate lângă bordură.",Buzău,04-10-16,http://adevarul.ro/locale/buzau/carambol-bulevard-buzau-sase-masini-avariate-printre-ele-masina-unuia-fiii-primarului-interimar-buzaului-1_570a52865ab6550cb8d49279/index.html,Adevarul
,,Primarul Galaţiului a fost declarat incompatibil să mai ocupe o funcţie publică. Interdicţia pronunţată de ANI este valabilă trei ani,"Agenţia Naţională de Integritate (ANI) a informat că Marius Stan s-a aflat în stare de incompatibilitate în perioada 22 iunie 2012 - 14 ianuarie 2015, întrucât a deţinut simultan funcţiile de primar al municipiului Galaţi şi administrator al firmei Moldova Expedition SRL Iaşi. Edilul a declarat că va proba în instanţă faptul că nu este incompatibil.",Galaţi,04-07-16,http://adevarul.ro/locale/galati/primarul-galatiului-fost-declarat-incompatibil-mai-ocupe-functie-publica-interdictia-pronuntata-ani-valabila-trei-ani-1_5706229d5ab6550cb8b9e136/index.html,Adevarul
,,Intervenţie de coşmar pentru salvatorii SMURD. Un bărbat din localitatea Vişina a murit strivit de tractorul cu care ara pământul,"Cumplitul accident a avut loc în această după-amiază, în localitatea Vişina, judeţul Galaţi. La un moment dat, bărbatul nu a mai controlat utilajul şi s-a răsturnat, rămânând încarcerat. Din nefericire, echipajele de salvatori sosite la faţa locului nu au mai putut face nimic pentru acesta.",Galaţi,04-10-16,http://adevarul.ro/locale/galati/interventie-cosmar-salvatorii-smurd-barbat-localitatea-visina-murit-strivit-tractorul-ara-pamantul-1_570a3c325ab6550cb8d3d00e/index.html,Adevarul
,,"Viaţa de poveste a româncei Sara Segal, prima actriţă de limbă idiş din lume. A jucat în toată lumea şi a fondat un celebru teatru din New York","A intrat în lumea teatrului la 16 ani, după ce trupa Goldfaden (singura trupă din lume ce juca în limba idiş şi care era compusă doar din bărbaţi) a poposit la Galaţi şi, în tradiţia acelor vremuri, a început să caute colaboratori locali. Sara i-a cucerit pe artişti, care au primit-o în trupă. Au urmat turnee în toată lumea, viaţa actriţei frângându-se brusc, la New York, la vârsta de doar 43 de ani.",Galaţi,04-07-16,http://adevarul.ro/locale/galati/viata-poveste-romancei-sara-segal-actrita-limba-idis-lume-jucat-lumea-fondat-celebru-teatru-new-york-1_570517435ab6550cb8af00ac/index.html,Adevarul
,,Cazuri de români închişi pe viaţă pentru crimă. Cum au ajuns să omoare pentru o datorie de 500 de lei sau să participe la o orgie sado-masochistă încheiată tragic,"Instanţele de judecată au hotărât să-i trimită după gratii pentru
tot restul vieţii pe trei gălăţeni, după ce aceştia s-au dedat la acte de o
cruzime ieşită din comun, care i-au şocat până şi pe anchetatori. Printre criminali
se află şi o femeie, Tanţa Bâgu, care a ajuns prima femeie condamnată la
închisoare pe viaţă din România.",Galaţi,04-07-16,http://adevarul.ro/locale/galati/cazuri-romani-inchisi-viata-crima-ajuns-omoare-datorie-500-lei-participe-orgie-sado-masochista-incheiata-tragic-1_570512da5ab6550cb8aed0ad/index.html,Adevarul
,,"Infractorii români au băgat frica în occidentali. Cum au reuşit
să spargă bancomate din Franţa şi Spania şi au furat sute de mii de euro","Procurorii DIICOT împreună cu ofiţeri de poliţie din cadrul
Direcţiei de investigaţii Criminale au efectuat 10 percheziţii domicilare, la
cererea autorităţilor judiciare franceze, pe raza judeţelor Galaţi, Vrancea şi Vaslui, în cadrul unei acţiuni vizând destructurarea unei grupări
infracţionale organizate, specializată  în infracţiuni de furt calificat.",Galaţi,04-06-16,http://adevarul.ro/locale/galati/infractorii-romani-bagat-frica-occidentali-reusitsa-sparga-bancomate-franta-spania-furat-sute-mii-euro-1_570525a75ab6550cb8af844e/index.html,Adevarul
,,Cum au scăpat de închisoare membrii unei grupări infracţionale după ce au ţepuit mai multe bănci,"Judecătoria
Galaţi i-a condamnat pe protagoniştii unei înşelăciuni cu acte false în dauna a
două instituţii bancare (Credite Europe Bank şi SC Colectare Recuperare Creanţe
SRL) la pedepse minore.",Galaţi,04-07-16,http://adevarul.ro/locale/galati/cum-scapat-inchisoare-membrii-grupari-infractionale-tepuit-mai-multe-banci-1_570630225ab6550cb8ba64ac/index.html,Adevarul
,,"Cum au ajuns
milionari peste noapte mai mulţi administratori de firmă prin fentarea legii. S-au bucurat de banii obţinuţi, dar au sfârşit în boxa acuzaţilor","„Adevărul“ vă spune povestea unor oameni de afaceri care s-au folosit de tot soiul de tertipuri pentru a scăpa de plata dărilor către
stat. În final au fost puşi sub inculpare, unii dintre ei fiind deja condamnaţi la pedepse grele cu
închisoarea şi obligaţi să recupereze prejudiciul creat.",Galaţi,04-08-16,http://adevarul.ro/locale/galati/cum-ajunsmilionari-noapte-mai-administratori-firma-fentarea-legii-s-au-bucurat-banii-obtinuti-sfarsit-boxa-acuzatilor-1_57064fab5ab6550cb8bb2395/index.html,Adevarul
,,"Controlul Diabetului este în puterea ta! Elevii din Galaţi, împlicaţi în acţiuni de combatere a „ucigaşului tăcut”","Astăzi, de Ziua Mondială a Sănătăţii, elevii a şapte unităţi de învăţământ din Galaţi au mers la Direcţia de Sănătate Publică, unde au prezentat lucrări cu mesaje de luptă împotriva diabetului. Acţiunea a fost organizată de ONG-ul „Tinerii şi viitorul”.",Galaţi,04-07-16,http://adevarul.ro/locale/galati/controlul-diabetului-puterea-ta-elevii-galati-implicati-actiuni-combatere-ucigasului-tacut-1_57066e3d5ab6550cb8bbd5be/index.html,Adevarul
,,"De frică să nu fie puşi la plată de Curtea de Conturi, 12 de consilieri locali au lipsit de la şedinţa CL Galaţi. Primarul Marius Stan: ”Îi amendez pe toţi!”","Situaţie penibilă la şedinţa extraordinară de astăzi a
forului deliberativ local din Galaţi, unde din cei 27 de aleşi locali nu au
bifat prezent decât 15. Motivul absenteismului în masă este o recentă hotărâre
a Curţii de Apel Galaţi, care îi poate obliga să plătească din propriul buzunar
nu mai puţin de 500.000 de euro.",Galaţi,04-08-16,http://adevarul.ro/locale/galati/de-frica-nu-pusi-plata-curtea-conturi-23-consilieri-locali-lipsit-sedinta-cl-galati-primarul-marius-stan-Ii-amendez-toti-1_5707b6795ab6550cb8c33dc7/index.html,Adevarul
,,"„Capra cu trei iezi”, spectacolul care îi va aduce pe copii, în acest weekend, la Teatrul de Păpuşi","Spectacolul va avea loc duminică, 10 aprilie, începând cu ora 10:30.  În ciuda faptului că povestea „Capra cu trei iezi” este foarte cunoscută, acest spectacol încântă şi-i antrenează pe copii ori de câte ori îl văd.",Galaţi,04-09-16,http://adevarul.ro/locale/galati/capra-trei-iezi-spectacolul-aduce-copii-weekend-teatrul-papusi-1_5708b65d5ab6550cb8c945a3/index.html,Adevarul
,,"Condamnat la
7 ani de închisoare, un escroc prin metoda „Accidentul“ nu va face nicio zi
de puşcărie. Cum a reuşit să convingă bătrânii să îi dea toţi banii","Emil Fotopol a
înşelat patru persoane înainte să fie identificat şi prins de poliţişti. Gălăţeanul  se recomanda ca avocat, iar banii îi ridica de
la victime printr-un taximetrist.",Galaţi,04-08-16,http://adevarul.ro/locale/galati/condamnat-la7-ani-inchisoare-escroc-metoda-accidentul-nu-nicio-zide-inchisoare-reusit-convinga-batranii-dea-banii-1_5707a51f5ab6550cb8c2d0fc/index.html,Adevarul
,,Schimbări la conducerea Inspectoratului pentru Situaţii de Urgenţă Galaţi. Lt. col. Vasile Onu i-a luat locul colonelului Ionel Burlacu,"După o carieră de 26 de ani în slujba cetăţenilor, timp în care a încadrat funcţii de la  Comandant al Companiei I de Pompieri Galaţi şi până la funcţia de Inspector Şef, colonelul Ionel Burlacu a luat decizia de a se pensiona.",Galaţi,04-08-16,http://adevarul.ro/locale/galati/schimbari-conducerea-inspectoratului-situatii-urgenta-galati-lt-col-vasile-onu-i-a-luat-locul-colonelului-ionel-burlacu-1_5707e25a5ab6550cb8c455a1/index.html,Adevarul
,,"Scandal la exproprierea mai multor proprietari din Galaţi. Primarul Marius Stan: ”Probabil mă veţi vedea săptămâna
viitoare şi pe mine cu casca pe buldozer”","Primăria Galaţi a
expropriat 20 de persoane, care deţin case pe strada Traian din Galaţi, printre
aceştia numărându-se şi fostul fotbalist al Oţelului Galaţi, Eugen Boştină.
Majoritatea foştilor proprietari au acceptat situaţia, dar au existat unii care
s-au opus evacuării din case.",Galaţi,04-09-16,http://adevarul.ro/locale/galati/scandal-exproprierea-mai-multor-proprietari-galati-primarul-marius-stan-probabil-veti-vedea-saptamanaviitoare-casca-buldozer-1_570900615ab6550cb8cb30f1/index.html,Adevarul
,,Acţiune ecologică a deţinuţilor de la Chilia: au plantat copaci în zona atelierelor unde învaţă meserii tradiţionale,Mai mulţi deţinuţi şi personal din Penitenciarul din Tulcea au platat salcâmi şi pomi fructiferi în vecinătatea ansamblului de ateliere ecologice construit la secţia exterioară de pe grindul Tătaru.,Tulcea,04-06-16,http://adevarul.ro/locale/tulcea/actiune-ecologica-detinutilor-chilia-plantat-copaci-zona-atelierelor-invata-meserii-traditionale-1_5704f1205ab6550cb8ad8a06/index.html,Adevarul
,,"Parcul auto al Consiliului Judeţean Vrancea,  îmbogăţit cu încă două maşini Toyota",Consiliul Judeţean Vrancea a plătit 135.000 pe cele două autoturisme cumpărate prin achiziţie directă de la o firmă din Focşani.,Focşani,04-06-16,http://adevarul.ro/locale/focsani/parcul-auto-consiliului-judetean-vrancea--imbogatit-inca-doua-masini-toyota-1_5705160d5ab6550cb8aeeb57/index.html,Adevarul
,,Fostul ministru de externe Teodor Baconschi conferenţiază la Focşani,"Evenimentul are loc în cadrul unei serii de manifestări adresate tinerilor şi organizate de Arhiepiscopie în cadrul Anului omagial al educaţiei religioase a tineretului creştin ortodox - 2016, declarat de către Biserica Ortodoxă Română.",Focşani,04-07-16,http://adevarul.ro/locale/focsani/fostul-ministru-externe-teodor-baconschi-conferentiaza-focsani-1_570634d15ab6550cb8ba7d37/index.html,Adevarul
,,"Fostul castel de apă din Focşani, un obiectiv abandonat de autorităţi. Alte oraşe se mândresc cu aşa o construcţie","Pe vremuri, în acest turn se pompa apa pentru a fi distribuită cu consum mic de energie, sutelor de case din jumătatea de nord a oraşului Focşani.",Focşani,04-06-16,http://adevarul.ro/locale/focsani/fostul-castel-apa-focsani-obiectiv-abandonat-autoritati-alte-orase-mandresc-asa-constructie-1_5704e5075ab6550cb8ad014a/index.html,Adevarul
,,Cum au furat românii 800.000 de euro din bancomatele străinilor. Perchiziţii au fost efectuate miercuri şi în Vrancea,"Procurorii Direcţiei de Investigare a Infracţiunilor de Criminalitate Organizată şi Terorism  au efectuat, la cererea autoritarilor judiciare franceze, un număr de 10 percheziţii domiciliare în Vrancea, Vaslui şi Galaţi.",Focşani,04-06-16,http://adevarul.ro/locale/focsani/cum-furat-romanii-800000-euro-bancomatele-strainilor-perchizitii-fost-efectuate-miercuri-vrancea-1_570523065ab6550cb8af6b2d/index.html,Adevarul
,,Cel mai mare producător de vinuri ecologice din Europa de Est: „Toată arta în acest domeniu este ca vinul să aibă gustul boabei de strugure“,"Compania Senator Wine din Vrancea deţine o plantaţie de 250 de hectare de vie ecologică în podgoria Însurăţei, din judeţul Brăila.",Focşani,04-07-16,http://adevarul.ro/locale/focsani/cel-mai-mare-producator-vinuri-ecologice-europa-est-toata-arta-domeniu-vinul-gustul-boabei-strugure-1_57064d0f5ab6550cb8bb0f98/index.html,Adevarul
,,Duminică se aleg preşedinţii birourilor electorale de circumscripţie Vrancea pentru alegerile locale,"Şedinţa va avea loc la sediul Tribunalului Vrancea, din Focsani, str. Republicii nr.96, în Camera de Consiliu, începând cu ora 10.00.",Focşani,04-07-16,http://adevarul.ro/locale/focsani/duminica-aleg-presedintii-birourilor-electorale-circumscriptie-vrancea-alegerile-locale-1_57067b3c5ab6550cb8bc3247/index.html,Adevarul
,,Primăria Galaţi s-ar putea alătura autorităţilor locale care alocă fonduri pentru tineret,"Reprezentanţii Primăriei Galaţi au anunţat, în sesiunea de consultare organizată astăzi, că vor începe în perioada imediat următoare discuţiile cu organizaţiile de tineret în vederea punerii în aplicare a prevederilor legii tinerilor, referitoare la alocarea de fonduri pentru activităţi de tineret şi înfiinţarea unui consiliu consultativ.",Galaţi,04-06-16,http://adevarul.ro/locale/galati/primaria-galati-s-ar-putea-alatura-autoritatilor-locale-aloca-fonduri-tineret-1_57054ea05ab6550cb8b10448/index.html,Adevarul
,,Accident mortal filmat de camera de supraveghere. Un biciclist neatent a fost lovit în plin de un autotren,"Evenimentul rutier a avut loc joi seara, pe E85, în dreptul localităţii Obrejiţa. Biciclistul, în vârstă de 54 de ani, a murit pe loc.",Focşani,04-08-16,http://adevarul.ro/locale/focsani/accident-mortal-filmat-camera-supraveghere-biciclist-neatent-fost-lovit-plin-autotren-1_570778775ab6550cb8c18bff/index.html,Adevarul
,,Fostul şef al Casei de Asigurări de Sănătate nu vrea să fie judecat la instanţa unde este magistrat soţia sa,"Mihai Copaci, aflat încă în arest preventiv la Poliţia Focşani, a cerut Curţii de Apel Galaţi strămutarea dosarului în care a fost trimis în judecată de Direcţia Naţională Anticorupţie.",Focşani,04-08-16,http://adevarul.ro/locale/focsani/fostul-sef-casei-asigurari-sanatate-nu-vrea-judecat-instanta-magistrat-sotia-sa-1_57079ecb5ab6550cb8c2a6e1/index.html,Adevarul
,,"Lovitură pentru
producătorii de vinuri din Vrancea, obligaţi să-şi vândă marfa sub preţul de producţie. 26 de vinuri au fost declasate de ONIV",Clasarea vinurilor din judeţul Vrancea s-a făcut în luna martie şi pentru prima dată acestă evaluarea a fost făcută în sistem informatic de Organizaţia Naţională Interprofesională Vitivinicolă,Focşani,04-10-16,http://adevarul.ro/locale/focsani/lovitura-pentruproducatorii-vinuri-vrancea-obligati-sa-si-vanda-marfa-pretul-productie-26-vinuri-fost-declasate-oniv-1_570a3f495ab6550cb8d3e82f/index.html,Adevarul
,,Consiliul Judeţean Vrancea şi Primăriile Focşani şi Soveja se împrumută de bani să termine proiectele pentru care au ratat fondurile europene,"Aceste entităţi nu au reuşit să finalizeze proiectele pentru care au avut la dispoziţie foarte mulţi bani europeni, iar împrumuturile le vor restitui din bani publici.",Focşani,04-08-16,http://adevarul.ro/locale/focsani/consiliul-judetean-vrancea-primariile-focsani-soveja-imprumuta-bani-termine-proiectele-ratat-fondurile-europene-1_570759885ab6550cb8c0b3a0/index.html,Adevarul
,,Blestemul apelor asupra românilor. Marile inundaţii din ultimii 200 de ani care au nenorocit zona Vrancei,"Inundaţiile erau o problemă pentru români şi acum 200 de ani, când revărsarea apelor provoca adevărate distrugeri. În Vrancea, cele mai mari inundaţii au avut loc în secolul XIX.",Focşani,04-09-16,http://adevarul.ro/locale/focsani/blestemul-apelor-romanilor-marile-inundatii-ultimii-200-ani-nenorocit-zona-vrancei-1_570794c25ab6550cb8c25e0c/index.html,Adevarul
,,Un cunoscut frizer din Focşani a murit într-un accident produs de un şofer beat,"Lucian Buică avea 41 de ani şi s-a urcat aseară în maşina lui Cucu Mileş, de 40 de ani, acesta din urmă urcându-se la volan băut.",Focşani,04-10-16,http://adevarul.ro/locale/focsani/un-cunoscut-frizer-focsani-murit-intr-un-accident-produs-sofer-beat-1_570a29e45ab6550cb8d34290/index.html,Adevarul
,,Cum a devenit malul Dunării un superb muzeu în aer liber. Poveştile celor zece sculptori care au înfrumuseţat faleza din Galaţi,"Galaţiul a fost printre primele oraşe din România care au avut parte de o tabără de creaţie. În 1976, mai mulţi artişti împreună cu autorităţile locale au îmbogăţit zestrea Galaţiului cu numeroase sculpturi monumentale.",Galaţi,04-10-16,http://adevarul.ro/locale/galati/cum-devenit-malul-dunarii-superb-muzeu-aer-liber-povestile-celor-zece-sculptori-infrumusetat-faleza-galati-1_570912185ab6550cb8cba7a3/index.html,Adevarul
,,"Două femei judecător vor superviza alegerile locale din Vrancea, din calitate de preşedinte şi locţiitor al Biroului Electoral Judeţean","Magistraţii Simona Florica Nicolau şi Irina Victoria Şerbănuţ au fost desemnate astăzi, prin tragere la sorţi, preşedinte, respectiv locţiitor al Biroului Electoral Judeţean de Circumscripţie Vrancea.",Focşani,04-10-16,http://adevarul.ro/locale/focsani/doua-femei-judecator-vor-superviza-alegerile-locale-vrancea-calitate-presedinte-loctiitor-biroului-electoral-judetean-1_570a0fb55ab6550cb8d26f8f/index.html,Adevarul
,,"Corneliu Ion, Gina Gogean şi Alin Moldoveanu, sportivii de aur ai Vrancei care s-au încununat cu laurii olimpici","Gimnasta Gina Gogean şi trăgătorii Alin Moldoveanu şi Ion Corneliu sunt sportivii vrancei care şi-au trecut în palmare titluri de campioni olimpici. Cea mai titrată este gimnasta Gina Gogean, de nouă ori campioană mondială la individual şi cu echipa României, campioană europeană şi multiplă medaliată la Jocurile Olimpice.",Focşani,04-09-16,http://adevarul.ro/locale/focsani/corneliu-ion-gina-gogean-alin-moldoveanu-sportivii-aur-vrancei-s-au-incununat-laurii-olimpici-1_5708ec315ab6550cb8caa722/index.html,Adevarul
,,"Catering pentru pomeni şi parastase, serviciu înfiinţat de o parohie din judeţul Buzău împreună cu o asociaţie creştină","O parohie din localitatea buzoiană Sătuc deţine în parteneriat cu o asociaţie creştină un serviciu de catering care calcă în picioare toată concurenţa din zonă. Aproape toate praznicele din Berca şi comunele învecinate sunt organizate de personalul punctului de alimentaţie publică din subordinea Fundaţiei Filantropia, care are în administrare aşezăminte sociale. Cel mai ieftin meniu pentru pomeni este de 17 lei.",Buzău,04-06-16,http://adevarul.ro/locale/buzau/catering-pomeni-parastase-serviciu-infiintat-parohie-judetul-buzau-impreuna-asociatie-crestina-1_5705055d5ab6550cb8ae3eaf/index.html,Adevarul
